tslot,hour,day,month,year,tmpr,windSpd,windDir,cloudCov,mwh
1817.0,17.0,6.0,10.0,2008.0,12.3,3.34,103.0,0.0,53051.339778673064
1818.0,18.0,6.0,10.0,2008.0,14.0,2.86,225.0,0.082,50346.29915751947
1819.0,19.0,6.0,10.0,2008.0,13.8,3.38,225.0,0.08,46768.5026934177
1820.0,20.0,6.0,10.0,2008.0,13.6,3.65,110.0,0.0,46366.77150500195
1821.0,21.0,6.0,10.0,2008.0,14.0,2.98,45.0,0.099,45022.364921143504
1822.0,22.0,6.0,10.0,2008.0,12.9,2.76,45.0,0.121,49474.65192206454
1823.0,23.0,6.0,10.0,2008.0,11.6,2.65,104.0,0.091,46811.123952623384
1824.0,0.0,7.0,10.0,2008.0,10.2,2.33,225.0,0.1,44923.099075199614
1825.0,1.0,7.0,10.0,2008.0,8.6,2.37,225.0,0.097,43201.44802633073
1826.0,2.0,7.0,10.0,2008.0,7.2,2.59,218.0,0.091,48342.17182441789
1827.0,3.0,7.0,10.0,2008.0,6.3,2.51,225.0,0.089,52068.53097051986
1828.0,4.0,7.0,10.0,2008.0,5.6,3.11,225.0,0.09,50719.48441335184
1829.0,5.0,7.0,10.0,2008.0,5.1,3.59,217.0,0.091,46315.921833867105
1830.0,6.0,7.0,10.0,2008.0,5.0,3.02,225.0,0.09,46937.25781269441
1831.0,7.0,7.0,10.0,2008.0,4.6,3.41,225.0,0.089,35229.68012407446
1832.0,8.0,7.0,10.0,2008.0,3.9,3.72,226.0,0.091,26277.622567255443
1833.0,9.0,7.0,10.0,2008.0,3.3,3.39,225.0,0.136,19364.693164909688
1834.0,10.0,7.0,10.0,2008.0,2.7,3.68,225.0,0.119,15924.742244339614
1835.0,11.0,7.0,10.0,2008.0,3.1,3.79,236.0,0.091,19936.62219793768
1836.0,12.0,7.0,10.0,2008.0,5.2,3.71,225.0,0.098,11653.691277138583
1837.0,13.0,7.0,10.0,2008.0,7.8,3.2,225.0,0.069,21110.5855537835
1838.0,14.0,7.0,10.0,2008.0,10.9,2.57,236.0,0.091,23427.17841402709
1839.0,15.0,7.0,10.0,2008.0,13.2,2.41,225.0,0.536,27885.261418061797
1840.0,16.0,7.0,10.0,2008.0,15.4,1.84,225.0,0.485,42347.460197467604
1841.0,17.0,7.0,10.0,2008.0,18.6,2.61,326.0,0.284,46052.38231895814
1842.0,18.0,7.0,10.0,2008.0,17.8,2.71,225.0,0.477,44639.061364594636
1843.0,19.0,7.0,10.0,2008.0,18.5,3.34,225.0,0.44,45182.89358236409
1844.0,20.0,7.0,10.0,2008.0,20.3,2.66,331.0,0.533,43515.31483016664
1845.0,21.0,7.0,10.0,2008.0,17.8,3.6,45.0,0.518,44655.152258479204
1846.0,22.0,7.0,10.0,2008.0,17.2,3.96,45.0,0.513,49937.11930693805
1847.0,23.0,7.0,10.0,2008.0,17.2,3.32,311.0,0.471,49924.846302870785
1848.0,0.0,1.0,10.0,2008.0,15.1,3.25,45.0,0.425,48262.872590857085
1849.0,1.0,1.0,10.0,2008.0,12.8,3.08,45.0,0.367,47755.9810844768
1850.0,2.0,1.0,10.0,2008.0,10.9,2.91,290.0,0.3,47648.646868232245
1851.0,3.0,1.0,10.0,2008.0,9.4,2.85,45.0,0.224,48792.22050428664
1852.0,4.0,1.0,10.0,2008.0,8.5,2.8,225.0,0.159,47533.78670423682
1853.0,5.0,1.0,10.0,2008.0,7.9,2.79,243.0,0.118,48878.514184204454
1854.0,6.0,1.0,10.0,2008.0,7.4,2.84,225.0,0.107,40696.98231768102
1855.0,7.0,1.0,10.0,2008.0,6.9,2.92,225.0,0.111,41254.579691250845
1856.0,8.0,1.0,10.0,2008.0,6.1,3.0,233.0,0.118,31939.604461997576
1857.0,9.0,1.0,10.0,2008.0,5.2,3.06,225.0,0.124,29206.27682456366
1858.0,10.0,1.0,10.0,2008.0,4.6,3.02,225.0,0.113,17810.686348049414
1859.0,11.0,1.0,10.0,2008.0,5.0,2.94,201.0,0.101,-4758.9361102072435
1860.0,12.0,1.0,10.0,2008.0,6.7,2.8,225.0,0.096,10593.930789885831
1861.0,13.0,1.0,10.0,2008.0,9.3,2.41,225.0,0.098,24809.656990806117
1862.0,14.0,1.0,10.0,2008.0,12.9,2.49,211.0,0.101,28138.084322915725
1863.0,15.0,1.0,10.0,2008.0,15.3,2.11,225.0,0.101,27705.118327347394
1864.0,16.0,1.0,10.0,2008.0,17.4,2.19,225.0,0.1,39854.27393577956
1865.0,17.0,1.0,10.0,2008.0,20.1,1.68,125.0,0.101,53550.888160759045
1866.0,18.0,1.0,10.0,2008.0,20.6,2.08,225.0,0.105,51879.01626185341
1867.0,19.0,1.0,10.0,2008.0,20.7,1.84,225.0,0.107,44001.97222335992
1868.0,20.0,1.0,10.0,2008.0,21.8,2.19,110.0,0.101,44360.328113190095
1869.0,21.0,1.0,10.0,2008.0,20.9,1.42,45.0,0.082,44902.733540578636
1870.0,22.0,1.0,10.0,2008.0,19.9,1.34,45.0,0.059,45206.46787141441
1871.0,23.0,1.0,10.0,2008.0,18.7,1.44,122.0,0.04,52420.394140954995
1872.0,0.0,2.0,10.0,2008.0,16.6,1.64,225.0,0.034,48014.708880559476
1873.0,1.0,2.0,10.0,2008.0,14.3,2.11,225.0,0.036,48313.43085209309
1874.0,2.0,2.0,10.0,2008.0,12.2,2.62,210.0,0.04,36612.062091486856
1875.0,3.0,2.0,10.0,2008.0,10.8,3.01,225.0,0.042,44356.77232837095
1876.0,4.0,2.0,10.0,2008.0,9.9,3.28,225.0,0.041,41860.413845525305
1877.0,5.0,2.0,10.0,2008.0,9.3,3.48,228.0,0.04,42481.56043124512
1878.0,6.0,2.0,10.0,2008.0,8.8,3.65,225.0,0.04,45173.99060188187
1879.0,7.0,2.0,10.0,2008.0,8.2,3.79,225.0,0.04,38158.05982215007
1880.0,8.0,2.0,10.0,2008.0,7.5,3.89,223.0,0.04,19418.586298132075
1881.0,9.0,2.0,10.0,2008.0,6.5,3.95,225.0,0.04,11993.347247363185
1882.0,10.0,2.0,10.0,2008.0,5.8,3.93,225.0,0.04,3052.167984873304
1883.0,11.0,2.0,10.0,2008.0,6.3,3.95,229.0,0.04,-13288.825754642778
1884.0,12.0,2.0,10.0,2008.0,8.2,3.4,225.0,0.04,859.2333536294464
1885.0,13.0,2.0,10.0,2008.0,11.2,2.87,225.0,0.04,14646.282177902729
1886.0,14.0,2.0,10.0,2008.0,15.4,3.06,239.0,0.04,16551.843335629183
1887.0,15.0,2.0,10.0,2008.0,17.7,1.59,225.0,0.034,30666.55245890125
1888.0,16.0,2.0,10.0,2008.0,20.4,1.06,45.0,0.036,42664.40592690547
1889.0,17.0,2.0,10.0,2008.0,23.8,1.27,236.0,0.04,47083.12233511916
1890.0,18.0,2.0,10.0,2008.0,23.6,0.97,45.0,0.035,48856.458215966755
1891.0,19.0,2.0,10.0,2008.0,24.2,1.3,45.0,0.036,43321.1092585603
1892.0,20.0,2.0,10.0,2008.0,25.8,1.97,358.0,0.04,40568.53155134345
1893.0,21.0,2.0,10.0,2008.0,23.6,1.46,45.0,0.039,39918.26708999936
1894.0,22.0,2.0,10.0,2008.0,22.4,1.31,45.0,0.045,42297.182283808164
1895.0,23.0,2.0,10.0,2008.0,22.2,1.68,352.0,0.1,38571.950714461236
1896.0,0.0,3.0,10.0,2008.0,19.7,2.02,45.0,0.051,39201.63351219495
1897.0,1.0,3.0,10.0,2008.0,17.1,2.58,225.0,0.07,42911.27424233879
1898.0,2.0,3.0,10.0,2008.0,14.9,3.14,240.0,0.1,40863.91018488715
1899.0,3.0,3.0,10.0,2008.0,12.9,3.53,225.0,0.091,42989.8970686734
1900.0,4.0,3.0,10.0,2008.0,12.1,3.78,225.0,0.154,44564.27170752922
1901.0,5.0,3.0,10.0,2008.0,11.6,3.96,249.0,0.2,49822.089291439755
1902.0,6.0,3.0,10.0,2008.0,10.5,4.13,225.0,0.056,46171.35495109656
1903.0,7.0,3.0,10.0,2008.0,10.1,4.31,225.0,0.128,41737.85632591725
1904.0,8.0,3.0,10.0,2008.0,9.6,4.5,238.0,0.2,24348.037819850277
1905.0,9.0,3.0,10.0,2008.0,8.0,4.43,225.0,0.099,12155.44061751943
1906.0,10.0,3.0,10.0,2008.0,7.7,4.6,225.0,0.214,6564.736419678644
1907.0,11.0,3.0,10.0,2008.0,8.2,4.53,235.0,0.307,9893.961391547768
1908.0,12.0,3.0,10.0,2008.0,9.0,3.91,225.0,0.343,6521.264207956156
1909.0,13.0,3.0,10.0,2008.0,11.6,3.5,225.0,0.335,20302.763367497704
1910.0,14.0,3.0,10.0,2008.0,14.7,4.79,252.0,0.14,28313.153836991078
1911.0,15.0,3.0,10.0,2008.0,16.7,3.27,225.0,0.282,29445.609973356284
1912.0,16.0,3.0,10.0,2008.0,19.1,3.69,45.0,0.277,39201.31196651757
1913.0,17.0,3.0,10.0,2008.0,21.3,3.69,309.0,0.567,47546.05494563025
1914.0,18.0,3.0,10.0,2008.0,22.0,2.93,45.0,0.378,47953.00085541869
1915.0,19.0,3.0,10.0,2008.0,22.5,3.81,45.0,0.466,48539.17137251839
1916.0,20.0,3.0,10.0,2008.0,22.8,4.08,320.0,0.567,47431.30369635238
1917.0,21.0,3.0,10.0,2008.0,21.7,2.15,45.0,0.588,45175.54654890025
1918.0,22.0,3.0,10.0,2008.0,20.3,2.19,45.0,0.58,45077.18870314343
1919.0,23.0,3.0,10.0,2008.0,19.0,2.39,331.0,0.657,36761.90243401573
1920.0,0.0,4.0,10.0,2008.0,16.6,2.7,45.0,0.655,42350.443017992526
1921.0,1.0,4.0,10.0,2008.0,14.0,3.31,45.0,0.644,49486.98251388578
1922.0,2.0,4.0,10.0,2008.0,11.8,3.65,341.0,0.662,45716.70826401414
1923.0,3.0,4.0,10.0,2008.0,10.2,3.51,45.0,0.732,44152.32322694639
1924.0,4.0,4.0,10.0,2008.0,9.2,2.82,45.0,0.827,51146.90893543248
1925.0,5.0,4.0,10.0,2008.0,8.4,2.22,349.0,0.906,45746.46608253369
1926.0,6.0,4.0,10.0,2008.0,7.9,2.02,45.0,0.938,48471.48922891823
1927.0,7.0,4.0,10.0,2008.0,7.2,2.32,45.0,0.94,48112.40195543703
1928.0,8.0,4.0,10.0,2008.0,6.4,2.54,9.0,0.934,43667.11509298762
1929.0,9.0,4.0,10.0,2008.0,5.8,2.23,45.0,0.94,34585.82970914002
1930.0,10.0,4.0,10.0,2008.0,5.2,1.66,45.0,0.958,28569.236354693636
1931.0,11.0,4.0,10.0,2008.0,5.1,1.22,331.0,0.983,42424.96444981989
1932.0,12.0,4.0,10.0,2008.0,5.9,1.23,45.0,1.0,43293.77812014713
1933.0,13.0,4.0,10.0,2008.0,7.1,1.6,45.0,1.0,33385.74897124932
1934.0,14.0,4.0,10.0,2008.0,8.7,3.11,137.0,0.929,46506.93006646239
1935.0,15.0,4.0,10.0,2008.0,10.2,2.64,45.0,0.912,53604.43529151003
1936.0,16.0,4.0,10.0,2008.0,11.5,3.1,225.0,0.824,56616.46918193948
1937.0,17.0,4.0,10.0,2008.0,12.9,3.14,126.0,0.937,47100.91631049929
1938.0,18.0,4.0,10.0,2008.0,13.2,3.25,225.0,0.72,52860.756550881444
1939.0,19.0,4.0,10.0,2008.0,13.5,3.18,225.0,0.725,45432.04405514826
1940.0,20.0,4.0,10.0,2008.0,13.9,4.55,133.0,0.905,48243.88746311507
1941.0,21.0,4.0,10.0,2008.0,13.1,3.41,225.0,0.782,45269.582287334866
1942.0,22.0,4.0,10.0,2008.0,12.6,3.59,225.0,0.792,44560.490331776105
1943.0,23.0,4.0,10.0,2008.0,12.1,3.33,272.0,0.87,42641.21952744774
1944.0,0.0,5.0,10.0,2008.0,11.0,2.56,225.0,0.868,46179.18416658485
1945.0,1.0,5.0,10.0,2008.0,9.8,1.88,225.0,0.859,45456.75566081421
1946.0,2.0,5.0,10.0,2008.0,8.7,1.43,137.0,0.826,53094.46448078276
1947.0,3.0,5.0,10.0,2008.0,8.0,1.34,225.0,0.76,44607.023562555056
1948.0,4.0,5.0,10.0,2008.0,7.5,1.53,225.0,0.683,51482.60259530413
1949.0,5.0,5.0,10.0,2008.0,7.2,1.91,233.0,0.676,45657.232913649605
1950.0,6.0,5.0,10.0,2008.0,6.9,2.37,225.0,0.609,45598.31945377111
1951.0,7.0,5.0,10.0,2008.0,6.7,2.84,225.0,0.616,35963.643118044056
1952.0,8.0,5.0,10.0,2008.0,6.2,3.25,234.0,0.602,40399.423571304906
1953.0,9.0,5.0,10.0,2008.0,5.7,3.53,225.0,0.619,31949.11034918361
1954.0,10.0,5.0,10.0,2008.0,5.3,3.68,225.0,0.601,33697.54675874044
1955.0,11.0,5.0,10.0,2008.0,5.6,4.13,219.0,0.59,21389.729189632206
1956.0,12.0,5.0,10.0,2008.0,6.9,3.58,225.0,0.557,19907.110314319907
1957.0,13.0,5.0,10.0,2008.0,8.8,3.52,225.0,0.552,13185.935971171333
